text,label
بل ايضاً كانت سورية ضد الفوضى في البحرين,Irrelevant
يجب على العقلاء من أهالي السويداء الكرام المساهمة في مساعدة الشيخ حكمت الهجري من النزول من اعلى الشجرة,Irrelevant
هذا المشهد ليس في دول العالم الثالث انما في واحة الديمقراطية الولايات المتحدة الأميركية,Irrelevant
"لم أشارك في لقاءات جنيف الخاصة بسوريا بأي شكل من الأشكال أو بأي صفة، وذلك لقناعتي بعدم جديتها وجدواها، وذلك بعد الاطلاع على مواقف الدول التي كانت قد أعلنت نفسها صديقة للشعب السوري. ومع ذلك كنت في اتصالاتي مع وفدنا أركز على ضرورة التركيز على هيئة الحكم الانتقالي وعدم تشتيت",Irrelevant
اللهم امين ربي يجبر بخاطرك ويحرسك ديما,Irrelevant
ولك ألوووو من عقر دار الارهاب ومناطق سيطرة الجولاني من داخل مدينة بنش بريف #ادلب,Irrelevant
بالتوفيق ابا عبد الله بعد الأربعين من الضروي اتخاذ بعض القرارات التي من شأنها الحفاظ على الصحة .,Irrelevant
"يا سيدي ما كنا منعرفك رياضي يا شيخ، كل يوم عم نكتشف فيك موهبة جديدة، حياك الله أبو عبدالله .. يسعد صباحك النشاط",Irrelevant
5 أطفال من أصل 25 شهيداً في ليلة واحدة في رفح المحافظة الأكثر أمناً في غزة,Irrelevant
صباح الخير واح واح ..يا أخوتي واخواتي .,Irrelevant
"انا بعتذر كتير امانة ما تواخذيني ، الله يردو بخير وسلامة و تفرح عينك برجعتو يارب",Irrelevant
يا الله يا رب بحق كل من له جاه عندك ترجعه. بالسلامة ويجبر قلبك بعودته,Irrelevant
اللهم أفتح لنا أوسع الدروب و أيسرها وزدنا بها بركه وخير وتوفيق #صباحالخيروالسعادهللجميع,Irrelevant
"يقول نجيب محفوظ و في المرأة امرأة اخرى لا يعرفها أحد، تستيقظ فقط حين تنكسر، حين تؤمن بألا أحد في هذه الدنيا سيكون معها، فجأة.. تصبح أقوى...",Irrelevant
صباح الخيرات والمسرات لأولئك الّذين نراهم بالدنيا بشڪل ورد على هيئة أشخاص أنقياء تماماً مثل غيوم الفرح وشمس الصباح,Irrelevant
صباح الخيرات لأولئك الذين لا ينطِقون إلا بالجمال و ينتقون كلمَاتهم .. لكم كل التقدير و لقلوبكم كل السعادة ..,Irrelevant
صباح العمل يداعبه الأمل صباحكم خزامى وأرواح تتسامى,Irrelevant
إلى الأم السوريّة.. إلى من تبني أسرتها فتحمي بها المجتمع والوطن إلى رجال الجيش العربي السوري حفظكم الله ونصركم وردكم إلى امهاتكم بخير وصحة وعافية دمتم ودام شموخ الوطن,Irrelevant
طريق البسيط ... ريف اللاذقية الشمالي صباح الخير سورية Good morning Syria Bom dia Sria Bonjour Syrie,Irrelevant
"يعلمُ مرارة إنتظارك وعناءَ ترقّبك وقبضةَ خوفك، لِذلك اطمئِن، سيُفرجها من حيث لا تحتسب . #صباحكمخير",Irrelevant
أدعـو الله الذي جلت قدرته ان يكرمكم براحة البال وأن يديم عليكم الصحة والعافية ويحفظكم من كل سوء ومكروه ويبارك فيكم وفي أرزاقكم ويسهل لكم أموركم وأن يحسن لكم القضاء ويبعد عنكم الشقاء ولا يمر عليكم يوم إلا وأنتم في نعمة وصحة وعافية آميــن يـــارب,Irrelevant
وادي جلّين ريف درعا الغربي سوريا,Irrelevant
"وبعدها الجولان ، وبعدها لواء اسكندرون ، وبعدها فلسطين ، وبعدها الأندلس .. مع جيش أبو شحاطة مش حتئدر تغمض عينيك لك أنتو لو ما سترت عليكم روسيا و تدخلت كان ما فيكم كلب يعوي علينا ويطلع صوته #صباحالخيرِ #سوريا #لبنان #فلسطين #العراق",Irrelevant
موجز الأخبار الصباحي... الرئيس الأسد يوجه بزيادة قيمة هدية 6 أيار لذوي الشهداء والجرحى والمفقودين المهندس عرنوس يطلب من جميع الجهات العامة اتخاذ إجراءات الحيطة والحذر نتيجة الظروف الجوية الحالية. المقداد يلتقي المدير الإقليمي لبرنامج الأغذية العالمي. مخلوف يبحث مع,Irrelevant
"مجلس الوزراء بمناسبة أعياد العمال الفصح المجيد لدى الطوائف المسيحية التي تتبع التقويم الشرقي الشهداء تقرر تعطيل الجهات العامة اعتباراً من يوم الأربعاء الموافق لـ 1/5/2024 ولغاية يوم الإثنين الموافق لـ 6/5/2024 ضمناً، وتراعى أحكام الفقرة /ج/ من المادة /43/ من القانون",Irrelevant
أدعـو الله الذي جلت قدرته ان يكرمكم بعودتةسالم غانم وعاجل غير اجل ياربّ ياقدير.,Irrelevant
والله انك كفو وبنت عز وطيب يا هيبوووو اكيد ما في منافس صباح النقاء والجمال ياغالية,Irrelevant
مبسوووط كتير بالمطر بس غرقنا حرفياً,Irrelevant
هذا مضبوط كلام صديقة مال أنا هههههه هي بالباكستاني أنا عن سوبرمان إذا بتتطلعلو قطة بالليل رجليه بتضرب براسه مثقل العيار شكله,Irrelevant
إلى المجاري كل الاخوان المجرمين هم بيفكرو الدماء الي سالت بسببهم رخيصة عند الله ؟,Irrelevant
"""الشرطة الأمريكية"" تستخدم رذاذ الفلفل في جامعة تكساس أثناء محاولة طرد الطلاب المحتجين بسبب الحرب على غزة خارج الحرم الجامعي.",Irrelevant
هالمرة عنجد غرقنا عمو سامي #سوريا,Irrelevant
دندون . انت بال MTV وعم تهاجمي القوات لعمى شو هالتملق ..,Irrelevant
ماذا لو جاء معتذراً ؟ #صباحالخيرِ #QueenOfTears #SEVENTEEN,Irrelevant
"مديرية عمليات الغاز رفع قيمة قسيمة الاهتلاك لتصبح 50 ألف ليرة بدلاً من 20 ألف ليرة لكل قسيمة بيع نقدي. تغريم الصمام المكسور بمبلغ 100 ألف ليرة، تغريم الأسطوانة بدون قاعدة بمبلغ 60 ألف ليرة، تغريم الأسطوانة بدون واقية 50 ألف ليرة.",Irrelevant
"وزارة الصحة في غزة الاحتلال ""الإسرائيلي"" ارتكب خلال الساعات الـ 24 الماضية 5 مجازر في قطاع غزة راح ضحيتها 47 شهيداً و61 جريحاً، ليرتفع عدد ضحايا عدوان الاحتلال المتواصل لليوم الـ207 على القطاع إلى 34535 شهيداً و77704 جرحى.",Irrelevant
"احب عجاج الدير ، خضب مفرقي وكحل أجفاني ، وندى فؤاديا وأنشق حر الدير ، برد لهيبه ألوذ به من وقدة الجمر هانيا وأهوى سماء الدير ، إن هي أمطرت سمائي ، وإن ولى الغمام سمائيا وأعشق ليل الدير ، إن نجومه لتخفق في قلبي ، فيرتاح ما بيا وأشرب ماء الدير ، كدراً وصافياً دير القلب",Irrelevant
فعل الخير يأتي بمثله حسنات حتى مع الطيور سبحان الله #صباحكمخير,Irrelevant
"أقرت شركة ""أسترازينيكا"" لأول مرة بأن لقاحها ضد ""كورونا"" الذي يحمل العلامة التجارية Covishield، قد يسبب آثارا جانبية نادرة بما فيها جلطات الدم وانخفاض الصفائح الدموية. تم تطوير Covishield من قبل الشركة البريطانية السويدية بالتعاون مع جامعة أكسفورد بالمملكة المتحدة، وإنتاج معهد",Irrelevant
يسعد قلبك سند الغالي عليه دعوة من قلب مجروح,Irrelevant
اللهم امين صباح الخير لاوسي الانيقة الله يجعلها امطار خير وبركة وعموم سوريا ماشاء الله امطار ربي يجعلها امطار خير وبركة,Irrelevant
"اللهم أمين الوجع كبير كما تصفين، ولكن في جميع الأحوال لا بد من الصبر والتحمل. كان الله في عونكم وفي عون الوالد شفاه الله إن شاء.",Irrelevant
"حتى لايذهب البعض بتفكيره نحو الإلتباس بكيفية تعامل الدولة السورية مع الجنوب السوري وبالأخص محافظة #السويداء ، وخصوصاً بعد وصول التعزيزات الأمنية والعسكرية للمحافظة . تابع مايقوله هذا الصـ.ـهيوني المدعو ""صالح ابو ركن"" رئيس ما يسمى ""المجلس الدرزي العالمي"" والذي لايمثل أهلنا الدروز",Irrelevant
آخر ظهور للترماي في شوارع دمشق 1967 #سقىالله,Irrelevant
هي حركة النطة عند الحشرة ..,Irrelevant
مَيِّتٌ مَن لَيسَ يَدرِي مَا الحُسين ع السَّلامُ عَلَيْكَ يَا سَيدي ومَوٰلاي يَا أَبا عَبْدِالله ..,Irrelevant
الله يقويك أستاذ عمر .. الرياضة الروتين الما بينمل منه,Irrelevant
مجلس الوزراء بمناسبة أعياد العمال الفصح المجيد لدى الطوائف المسيحية التي تتبع التقويم الشرقي الشهداء تقرر تعطيل الجهات العامة اعتباراً من يوم الأربعاء الموافق لـ 1/5/2024 ولغاية يوم الإثنين الموافق لـ 6/5/2024 ضمناً . كل عام وأنتم بخير,Irrelevant
"أعلنت شركة ""كنتاكي"" للوجبات السريعة إغلاق عدد من فروعها في ماليزيا، زاعمة ان القرار إلى ظروف اقتصادية صعبة، حملة المقاطعة تجبر ""KFC"" على إغلاق أكثر من 100 فرع لها في ماليزيا بعدما ذكرت وسائل إعلام محلية أن عمليات الإغلاق جاءت نتيجة حملات المقاطعة للشركة على خلفية دعمها لكيان",Irrelevant
بيان صادر صادر عن كتيبة أحرار حوران جنوب سوريا #سوريا,Irrelevant
"الخارجية #الصينية تكشف عن مباحثات جرت في بكين بين ""حماس"" وفتح لترسيخ المصالحة الوطنية الفلسطينية وتؤكد أن الجانبان اتفقا على مواصلة الحوار لتحقيق وحدة فلسطينية وزير الخارجية الصيني وانغ يي بناء على دعوة من الصين، جاء ممثلو الفصائل الفلسطينية فتح وحما.س مؤخراً إلى بكين لإجراء",Irrelevant
أطفال يهتفون بالحرية لفلسطين خلال الاعتصامات في الجامعات الأمريكية.,Irrelevant
حدى الو قلب يضرب طفل بهذهِ الوحشية.,Irrelevant
الرئيس #بشارالأسد حضر القمة العربية في جدة العام الفائت بدعوة من خادم الحرمين الشريفين الملك #سلمانبنعبدالعزيز وهذه كانت أول قمة عربية يحضرها الرئيس الأسد بعد تجميد عضوية سورية في جامعة الدول العربية عام 2011 هذا يؤكد الدور السعودي الكبير في عودة سورية إلى جامعة الدول العربية.,Irrelevant
صباح الشام مطر و غيم و جو لطيف #سوريا,Irrelevant
مراسل شام إف إم في اللاذقية تعرّض بائع خضار ببلدة الرويمية في ناحية المزيرعة لإطلاق النار من قبل أحد شباب القرية بمحله مساء أمس الاثنين ونقل على إثرها لمشفى تشرين الجامعي وهو في العناية المشددة تضامن أهالي البلدة مع المصاب وطالبوا بمعاقبة الفاعل حيث قالوا إن سبب الإشكال,Irrelevant
ماذا تعرف عن بلدة #القويرة الأردنية التي تحولت من النضال في الثورات العربية في عهد الإحتلال إلى العمالة مع الإحتلال الذي ينهش بلادنا العربية في الوقت الراهن.,Irrelevant
دولة #الإمارات تحتفي غداً بـ #يومالعمالالعالمي,Irrelevant
"دماــ،،ء الشــ،،هداء القادة قلبت كل الموزاين في قوى الاستكبار العالمي.. #فارسالفتــ،،وى",Irrelevant
من بعلبك. اشهد ان عليا حجة الله .,Irrelevant
الصادقون ترفع لافته في باحة مجلس النواب تبارك بالذكرى السنوية للتأسيس المباركة لحركة عصائب اهل الحق رهبان الليل وليوث النهار #إخوةزينب واحد وعشرون عاماً من المقاومة والعطاء #ذكرىالتأسيس #حركةعصائباهلالحق #واحدوعشرونعامامنالعطاء #واحدوعشرونعامامنالمقاومة,Irrelevant
عشرة اوية الطگ قيس وليله ... #ذكرىالتأسيس #حركةعصائباهلالحق #واحدوعشرونعامامنالعطاء #واحدوعشرونعامامنالمقاومة #واحدوعشرونعامامنالبناء #إنمكناهم #الشيخالامين,Irrelevant
أوگف لوگلت #شروگية ... إحنا #أهلالحگ الصدگية .. راس براس ويه الغيم ماطخت #عصائبنا ... #ذكرىالتأسيس #حركةعصائباهلالحق #واحدوعشرونعامامنالعطاء #واحدوعشرونعامامنالمقاومة #واحدوعشرونعامامنالبناء #إنمكناهم #الشيخالامين,Irrelevant
السؤال المهم حسابات السوشال ميديا تبعهم مين بياخدها هيي ولا هو ؟,Irrelevant
قال شو لبنان الجديد بأيديكم. .. أول مرة بشوف نمر براس حمار.,Irrelevant
وزير الخارجية والمغتربين فيصل المقداد يستقبل وزير الدولة للشؤون الخارجية التشيكة راديك روبش والوفد المرافق.,Irrelevant
"وزير الخارجية الاسرائيلي كاتس ينشر في صفحته تعليق وصورة لإردوغان يحلم أردوغان بإعادة تأسيس الإمبراطورية العثمانية، واليوم واصل هجماته وافترائه على إسرائيل في مؤتمر منصة القدس البرلماني الدولي. رجل الإخوان المسلمين أردوغان يحلم بتدمير إسرائيل واحتلال القدس وقيادة العالم",Irrelevant
رجعي السباط ع تمك ولك قـ يا بنت القـ,Irrelevant
لأنها قـ ما بدها تفسير أكتر من هيك. سبب كافي.,Irrelevant
أين أراء الملايين السوريين في الداخل والخارج الذين يريدون عودة الاستقرار في سورية كما كنا قبل 2011 بدون حرب وتدخلات خارجية؟ استمع إلى 16 مليون سوري تحت كنف دولتهم السورية وعشرات الآلاف من المهجرين الذين مازالوا لديهم الثقة بقيادتهم. انت تستمع فقط لبعض الاف من الاصوات هنا وهناك,Irrelevant
سل زينب ع إذ هاجها ٱعدائُها .. هل قَصرت في حقهِا #النجباءُ ؟ #نجباءالمواقف,Irrelevant
"وزارة الخارجية والمغتربين قسم التصديق باستثناء الوكالات والفواتير التجارية مستمر باستقبال المراجعين أيام الخميس والسبت والإثنين القادمة، الموافقين للثاني والرابع والسادس من شهر أيار المقبل.",Irrelevant
وأوضحت الوزارة أن استقبال المراجعين في قسم التصديق سيكون بين الساعة العاشرة صباحاً والواحدة ظهراً خلال الأيام المحددة أعلاه.,Irrelevant
"جواز السفر الخاص بالسائح التركي ""حسن سكالانين"" 34 عاماً الذي استشهد برصاص شرطة الاحتلال بالقدس لتنفيذه عملية طعن",Irrelevant
"""#فلسطين حرة حرة.. وإسرائيل برا برا"".. من الإعتصام في جامعة أوتاوا #الكندية دعماً لفلسطين وغزة.",Irrelevant
أجواء ماطرة في العاصمة السورية #دمشق .,Irrelevant
المشمش البلدي ... من خيرات #سورية,Irrelevant
الله الله الله يسعدلي ايامك اخوي نديم حتى الهوى يم هلي گهوة تفوح بهيل,Irrelevant
لا والله معاً لنأكل في هذا المطعم اللذيذ بس يجربون الكباب الإيراني رح يقولو فتح إيراني بدل احتلال,Irrelevant
الطيران الحربي المعادي يشنّ غارة جوية بالصواريخ استهدفت بلدة #عيتاالشعب جنوب #لبنان .,Irrelevant
عاصفة ترابية تجتاح دير الــــزور ... سبحان الله طبعاً يُقال أن الأرض بعد تقلب الفصول من فصل الشتاء إلى فصل الصيف تبدأ بلفظ أمراض وحشرات لو تُركت لأهلكت العالم فيرسل الله الغبار لقتلها ... لذلك لا تخافوا من الغبار وأعلموا أنه نعمه من الله وحكمه بالغه #ديرالزور #سورية #Syria,Irrelevant
بتصدق اني ما بعرف ولا بلوغر ولا يوتيوبر ولا بتابع كل هالسخافات.. صدق عزيزي..,Irrelevant
شرفاء إدلب يستبشرون بعودة محافظتهم إلى سلطة الدولة وخلاصهم من الإرهاب,Irrelevant
وزير #الأوقاف إغلاق المنصة الالكترونية من قبل وزارة الداخلية بعد انتهاء المفاضلة العمرية و تسديد الرسوم المتوجبة في المصرف لصالح #وزارةالحجالسعودية وزير الأوقاف تم تفعيل المسار الإلكتروني اليوم لحجاج سورية من قبل المملكة العربية السعودية للحصول على التأشيرات والبدء بمرحلة,Irrelevant
متخبيين ورا الشادر. .. تم الدعس موقع لمطلة ..,Irrelevant
"ما فينا نحكي شي ، لربما نحتاجك شي نهار. ..",Irrelevant
الرئيس الأسد أول يوم حكم اله شال التربية القومية والانتساب لطلائع البعث وغير اللباس البني العسكري وعمله مدني وبالوان ازرق وللبنات ازرق وزهري ومعد نشتري صورة للرئيس الاسد ونحطها ستيكرات على الدفاتر. هي قبل ما يسمى ربيع دمشق وكلشي. خليك عم تتخيل شغلات من بنات افكارك وتخرط عالناس,Irrelevant
فرص تمويل للمتظمات أو الأفراد ...دعوة لزيادة العواينية وهيك بزيدو الكلاب اللي بعوو علينا كل يوم. .. ... عوكر سفارة صهيونية,Irrelevant
عم أرفع من شأن الحم/ير شوي,Irrelevant
هي ما بتنصدم بتعرف هالشي بس بتستحي,Irrelevant
لا هاد يلي استشهد ع طريق القدس حرفياً مو زبالتكن,Irrelevant
ستبقى إلى الأبد.... أو تباد كلها... طالما هناك خونة وعملاء واتباع,Irrelevant
طيّب ليش ما بتقسم بالجولاني إيه نسيت باعكن وعم يناور فيكن سَورة سَورة,Irrelevant
بكل تأكيد لأنو كرهت شي إسمو تمريض من ورا الممرَضات والممرّضين وتعاملهم مع المرضى,Irrelevant
أهمّ شي إنو كلّك تركيب شكراً للفيلر,Irrelevant
ههههههههه رح تتنف شواربه حتى لو حطلهم دهن اللوز من عند سيده الامريكي,Irrelevant
في جانب إيجابي أكيد إنّك عم تعطي من قلبك وهيدي مهنة إنسانية قبل كل شي بس بتطلّعي حَوليكِ في ظلم في إستبداد في مرضى كبيرة بالعُمر بالعناية كانت تعاني من معاملة الممرضين في وحوش كبيرة حاطينها بهالأقسام يلي حرام تكون موجودة,Irrelevant
"بالفيديو المقاومة الفلسطينية تنشر مشاهد لاستهداف جرافة صهيونية من نوع ""D9"" بقذيفة ""الياسين 105"" بمدينة بيت حانون شمال قطاع غزة.",Irrelevant
بس أهل إدلب أصلاً كتير طلعوا مسيرات مؤيدة لحراك السويدا ما بعرف بأي خسة عايشين يلي عم يقولوا ما طلعوا و عم يخونوهن عأساس قلبهن مو عالبلد. هن أكتر مين عايش قريب من البلد و بيشبهوها و بتشبههن.,Irrelevant
فطاير عالتنور من طرطــــــــــوس #سورية #Syria,Irrelevant
"انطلاق أعمال ""يوم الحوار"" الذي يسبق اليوم الوزاري من #مؤتمربروكسل الـ8 حول ما يُسمى ""دعم مستقبل سورية والمنطقة"" الذي ينظمه الاتحاد الأوروبي بغياب الدولة السورية واستمرار العقوبات عليها، يؤكد أن الاتحاد الأوربي يسعى إلى إطالة الأزمة السورية وليس حلها كما يدّعي. #الإتحادالأوروبي",Irrelevant
والله انا حتى انو يطلعولي ما بيطلعولي,Irrelevant
"""إن الكثير من الطغاة سيتعلمون قواعد اللعبة من بشار الأسد تجاهل الانتقادات وانتظر حتى يتضاءل اهتمام العالم. وفي نهاية المطاف حتى الولايات المتحدة سوف تغض الطرف عن فظائعك""",Irrelevant
"""إن الكثير من الطغاة سيتعلمون قواعد اللعبة من بشار الأسد تجاهل الانتقادات وانتظر حتى يتضاءل اهتمام العالم. وفي نهاية المطاف حتى الولايات المتحدة سوف تغض الطرف عن فظائعك""",Irrelevant
"يواجه قادة حماس خيارات محدودة للانتقال من قطر، وتتركز هذه الخيارات في بضع وجهات محددة، وهي تركيا، إيران، لبنان، والجزائر. فمن بين هذه الوجهات، أي واحدة هي الأكثر تفضيلاً؟",Irrelevant
طعن شرطي إسرائيلي في القدس.. ومنفذ العملية مواطن تركي,Irrelevant
عرب ستايل اكتر من هيك ما بيطلع معهم,Irrelevant
"انا بخاف من الموتور , بسيارة احلى",Irrelevant
الاجواء اكتر من رائعة يسعد مساكي,Irrelevant
وزير الأوقاف محمد عبد الستار السيد يعلن انتهاء التسجيل لموسم الحج للعام الحالي وتفعيل المسار الإلكتروني اليوم لحجاج #سورية من قبل المملكة العربية #السعودية للحصول على التأشيرات,Irrelevant
"وفد دولي يَزور المستشفى الميداني الإماراتي في #قطاعغزة ، ويَطلع على الخدمات الطبية التي يُقدمها الطاقم الطبي للفلسطينيين، والأقسام المتنوعة التي افتتحتها دولة #الإمارات لتحسين جودة الخدمات المُقدمة. #الفارسالشهم3",Irrelevant
"الله يبعت الخير ، ماعاد اعرف من وين بدي اسحب المي ،",Irrelevant
مي المطر على شوي كنت تسبحت ماعادت الحق اشطفهن,Irrelevant
"انا هربان من البحر ، قام البحر اجا لعندي",Irrelevant
الفكرة اني رّوحت المي بعد دقيقتين كان هالمنظر مرة تانية,Irrelevant
"يخليلي ياك يا قلبي ، المطر خير و حلو",Irrelevant
"بلينكن يبحث في السعودية التطبيع مع إسرائيل ومستقبل #غزة ويصل الأردن لمناقشة ""جهود الهدنة وزيادة المساعدات"" إلى غزة",Irrelevant
"بلاه للبحر ، شحو اجا لعندي",Irrelevant
"Orange blossom sun, Arabian jasmine moon, pink pepper rising, and Iris venus",Irrelevant
""" "" حب الرجل سطر و حب الانثئ صفحات ..! """,Irrelevant
ماضي العزة والكرامة وحاضر النصر والأمل.. #عيدالجلاء .,Irrelevant
سيتم إجلاء آخر واحد من العصابات المسلحة والدواعش وذلك بمعية الجيش السوري وكل عام ورئيسنا وسورية بألف خير والله يرحم الشهداء #عيدالجلاء,Irrelevant
كل عام وأنتِ بألف ألف خير يارب وان شاء الله بتحققي كل أحلامك بإذن الله #HappyBirthDay,Irrelevant
أنا الفقير لخالقي وأنا الغنيٌ عن خلقِه .,Irrelevant
"الوطن ليس مجرد قطعة أرض من جبال وأنهار وغابات.. وإنما مبدأ الإنتماء والولاء لتراب ذالك الوطن . ""مازال النصر على القمم يعانق مجدك سورية""",Irrelevant
نحن من نرفع كرامتنا بعلمنا #سوريا,Irrelevant
#مزاجيبيتحسنلما قرقع كاسة مته على رواق مع اركيلة تفاحتين مع كم غنية لجورج وسوف,Irrelevant
#مزاجيبيتحسنلما بسمع غنيّة بدي غازل سوريا بهواها بشمسها بفيّها سوريا قوية دوم والله الحامي سوريا,Irrelevant
#مزاجيبيتحسنلما شوف عند كل سوري أمل بالنصر للوطن,Irrelevant
#مزاجيبيتحسنلما شوف أمي يا الله شو اشتقتلها,Irrelevant
#مزاجيبيتحسنلما هاشتاغ سوري يعملوا كل يوم هاشتاغ,Irrelevant
#مزاجيبيتحسنلما شوف بنتي عم تكبر قدامي الله يبعتلها ويبعت لكل الأطفال يلي خلقوا أيام أحلى من أيامنا يا الله .,Irrelevant
في سوريا ينام المسيح فوق مئذنة الأموي الكبير ويلتحف محمد رداء مريم وفيها تصلي كل الطيور في قاسيون و كل العيون فيها تسافر نحو قمر الشيخ ..,Irrelevant
في سوريا يسرق الياسمين لونه من حياء زينب ومن دماء الحسين ينجلي الحنين..,Irrelevant
في سورية ترحل كل أحلامنا وتتلون سمائنا بألوان المجد وفيها يكتب الزمان ألحان المحبة .,Irrelevant
هاد مو أول حساب بنعمل كل خمس ثواني بعملوا سبع طعش حساب بأسمي.. ما بعرف شو وجعهم بس يضلوا ينبحوا ليموتوا .. وشكراً عزيزتي,Irrelevant
عيدنا معكن من الحاجز .... كل عام وانتو بالف خير ....,Irrelevant
مرحبااااا وكل عام واننو بالف خيررر,Irrelevant
اخى صفتين خطأ ...اما عن الغرور فهو ثقة في النفس. ومن يعاملني بعجرمة ابادله نفس المعاملة...هيك الصفات بتكون اصح,Irrelevant
الله ينصر رجال اليمن ....على اعدائنا واعدائهم السعوديون والاماراتيون...,Irrelevant
ماعندي غير وجهي اللي بالصورة...اللي شفتيها,Irrelevant
آآآآآآمين... وترجع الخيرات كلها..ويسعد قلبك واياامك,Irrelevant
لاحظت عاكتر من صفحه عم يسبو اهل ادلب وعادلب ليش لولدنه يعني؟؟ انا ما ادلبي انا شامي بس عم احكي لحق اهل ادلب قدمو...,Irrelevant
علي خزام استشهد في 2012 وهو البطل الذي حرر باب عمر بحمص وكسر شوكة المسلحين بأوج قوتهم الله يقدس روحو ويعلي...,Irrelevant
رسالة من اخوتي فرسان الوطن .......... باسم الله وباسم الوطن وباسم الشعب نحن و في هذا الفضاء الالكتروني خلقنا...,Irrelevant
"""نموت كي يحيا الوطن ... يحيى لمن؟!! من بعدنا يبقى التراب و العفن. نحن الوطن لن نهدء الا باخذ الثأر الرحمة...",Irrelevant
45 نجماً ارتقوا اليوم رحم الله ارواحكم الطاهرة .. مسلحي #جوبر قصاصكم قريب وقريب جداً الصبر والسلوان لعوائل...,Irrelevant
اللهم آآآآآآمين الله يخترلك ويخترلنا الخير,Irrelevant
لا متت من كم يوم بس ماعجبني لفيت ورجعت...,Irrelevant
"إلى طفلتي الحبيبة ""شام"" قل لها يا صديقي أني أحببتها كما أحببت وطني . قل لها سامحيني إن ودعتك بالأمس وداع...",Irrelevant
يسعد مساكن هاي لدفعه التانيه #MhamedAlassad,Irrelevant
مساكن اخواتي هاي الدفعه التالته #MhamedAlassad,Irrelevant
#اشهد إنه ما جابت بطون النساوين #شرواك ياشهيد يابن الشهيد #ابوشلاششهيد ابو شلاش من حاول...,Irrelevant
اي اي نعم طلعنا برا بس بعد شو ! بعد ما حرقنا اعصاب استراليا كلها لك نحن المنتخب يلي لعب 20 مباراة بالتصفيات برا...,Irrelevant
مراسم تشييع الشهيد القائد #محمدشلاشالفارس إلى مثواه الاخير الله يرحمك ويصبر اهلك #MhamedAlassad,Irrelevant
صباح الخير مين حابب يصبح علينا,Irrelevant
استشهاد اللواء البطل #عصامزهرالدين في دير الزور رحمة الله ع روحك ب امان الله سيدي الشهيد #ااالعرين,Irrelevant
تشييع الشهيد اللواء شرف عصام زهر الدين من قبل رفاقه في السلاح قبل نقل الجثمان لمثواه الأخير #MhamedAlassad,Irrelevant
تشييع الشهيد اللواء شرف عصام زهر الدين من قبل رفاقه في السلاح قبل نقل الجثمان لمثواه الأخير #MhamedAlassad,Irrelevant
لحظة دخول جثمان القائد اللواء شرف عصام زهر الدين الى منزله #MhamedAlassad,Irrelevant
أخواتي المقاتين ... تعو نروق شوي هنت وياه .. محمد خراط #أشاعةتسريح,Irrelevant
مين خانك !... الدنيا كلا خانتني #الحرب خانتني الي خدمتن خانوني ولك الزمان كلو خاني يمكن شي الوحيد الي ماقدر...,Irrelevant
#يسعدمساكنمتابعينصفحةاستراحةعسكري الصفحة بدنياها تكبر وأكيد بمحبتكن وبوجودكن معنا....ف كرمال هيك بدنا كل...,Irrelevant
كلام واقعي فعلا يسعد مساكن #MhamedAlassad,Irrelevant
تحية من كربلاء المقدسة لصفحتنا من الأدمن Ali HassnRahal تقبل زيارتك نور حيدرة يشعر بـالفخر,Irrelevant
اجتماع قادة النصر...... اجتماع القوى..... لقاء الكبار لقاء العمالقة .... الرئيس المقاوم بشار الاسد والصديق...,Irrelevant
صباح الخير ..... تعوا نصبح عبعض,Irrelevant
يسعدلي صباحكن أخواتي... بلشت التجاره بلمصابين بعدا وصلت لشهداء... ماكتفو بهل قدر .. صار يتاجرو بجثة الشهيد...,Irrelevant
مليون مرة...والله ينتتقم منهم لسابع جيل....,Irrelevant
#لايك #تعليق #مشاركة #نتمنى ان ينال إعجابكم ودعمكم لبواسلنا بدعائكم الفيديو الخاص للجيش العربي السوري...,Irrelevant
#2018عامالنصر في اول تويتة في اول يوم مالسنة لجديدة بدي قول كل سنة وانته بخير سيدي القائد بشار الاسدوعقيلتة اسماء الاسد كل سنة والجيش العربي السوري بخير من نصر لنصر وكل الشعب العربي السوري بخير ربنا يسعد مساكن بكل خير ومحبة وسلام يسعدصباحكن,Irrelevant
شكرا الك اختي شموخ لانك نبهتيني وقتا ساعتا انا حدفتو ع الاخر ربنا يسعد قلبك,Irrelevant
بدي بالاول اتشكر كل مين يعتلي مشان يطمن عليي كلن باسمو الحمدلله انا يمكن صرت منيح وكانت هيدي فترة نقاهة,Irrelevant
مين هدول ممكن نعرفن لحتا فش خلقي,Irrelevant
ايه بلوك يمكن يكون افضل اشي كل سنة وانتي طيبة سلاف نصرالله,Irrelevant
وانتي بخير ليكك ليه طلعت وانتي بدك تروح ي هلق,Irrelevant
ربنا يحميك اختي سلام لساتي هون بالغربة ربنا يسعد قلبك,Irrelevant
عالاكيدة صورة وحدا بتكفي تنافس اجمل لوحات العالمية هلق هيدي الصورة تغيرت ماتشوفا هيك بي نفس لجمال هاد لحروب دمرت كلشي ب ليمن رح تشوفا خيي محمد ع الحقيقة يسعد مساك خيي,Irrelevant
مابتسترجي تعملو اشي انتو عم تحاربو من خلف ساتر منتحداكن وش لوش رح منعملا عليكن هيلوكست لتتزكروه ع طول حياتكن هاد ازا ضليتو عايشين,Irrelevant
